match_id,puuid,gamer_name,tag_line,partner_group_id,companion,gold_left,placement,win
NA1_5218251880,heU2X7jJ205mSEmsmMXwXcWsY2RkLfCaTO4WLSt6ijzqoXg3_plNQ2dijmjnvHnjEVu93AzDfQGAQQ,bongiorno,NA1,3,PetDuckbill,3,4,True
NA1_5218251880,mwLAJ9gheO_PyW9_lRnQ7C7QEPA9li3-CzBwM8mrgjUcOwS1K2nUwy3LctQvJTykMTtFllu3QwlZCw,LF0,NA1,4,PetTFTAvatar,21,5,False
NA1_5218251880,CdWjjGy_zIb93rEn3KhJvAhcYXIuiqJ8POQWjDLyWiAazoeF8raQ_ZglmVgmxj2Er1_skYShkUFWCw,nellew,NA1,4,PetTFTAvatar,4,6,False
NA1_5184234250,AaKX2SaJp3gTXAWTIxumxqMMUhyZBvGyFuvv1GTbixvtHy8dlADQpxrp8oXFdr4_YFOLLKW3599ivA,thundermuphins,NA1,,PetDSSquid,15,1,True
NA1_5184234250,2CAacLHghEIxb0j_IvTVvsiXXjzWz02zJav71IQXvTUFOc1rkr2_TdmJin8RvEYvk8v3u0TUSt0V_g,SprigganF1,NA1,,PetTFTAvatar,3,4,True
NA1_5184234250,HiSoaavZCn4oGWXhn5WMfhLhUp3f_Zs5xpMqW8KJdXunxI-Wj6RtQz4uUEfiUA7vtxFbEeqXm_4mjQ,CheeekyNandooo,NA1,,PetTFTAvatar,30,8,False
NA1_5184234250,_4bPBAKzMASeKfRyExT0SuiVL8HJN84erF35QJi7bH2tbYIIRzIE6T3f28voP8d3vYDlEtIPY0xXSA,Botosaurus,NA1,,PetStyleTwoWarwick,4,6,False
NA1_5184234250,Lng62nTxtgUc9MmDvjcwFCkL1kXHO_z8X-vdjhP1MbnQVu8cUEOjVXvH_Gd3sw7G4MSsjzYfCb83rg,halfrican19,NA1,,PetRazorBeak,1,7,False
NA1_5184234250,NTj9WRu-t9Rvhwu5Rsp_BX1XZi2U1KWPtp6X_tQXznt5I4_E2ej-16ZnPgaKarn7NK7yMMskN4htyg,Espona Reynolds,NA1,,PetPoro,11,2,True
NA1_5184234250,M8UDKZHRH1tqdfOLXV6_M_88g_zNoI6byszLsoYXZjW4aw7XK0B66adSK7gudh5YvB8p1yWINJoNbg,SunnieRae,NA1,,PetPenguKnight,4,5,False
NA1_5184234250,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,StuckStepLaner,NA1,,PetTFTAvatar,3,3,True
NA1_5205432133,f3Wixc0ZCz7-EaT1lj3aaSkfkvwfY_euxSw8W22Lf76ZyZ1-6aMht9mDzL6s8sWVJYSTl2pT1B101A,It Wasnt Much,NA1,1,PetDowsie,1,2,True
NA1_5205432133,Nvw6doVGImNmVjAm3goY-G5DqgwlYcbet49BddPg7e3FR4Iiqd9SfSWSHmpWPZWh2VxSvpOULlq6Yw,Irmy,NA1,1,PetTFTAvatar,3,1,True
NA1_5205432133,DqNKF8vPZ9JKsUhKOQ39ijH2p3w660wHowxqnBPnihBgeHyj4Ws7LS9xlHm2lY9claiP_ztgZcDjDQ,PPG Rex,PPG,2,PetScuttleCrab,0,3,True
NA1_5205432133,YYZmpLUGntxc3Bj6CL5swa5-uwQwi502U3iYJI-WQCNncqXGwGgCEBtZqcSGsGJh6lwsQbXah5bWCw,PPG Mirotix,NA1,2,PetChibiMissFortune,21,4,True
NA1_5205432133,MF7wnUXcX9plFxi_FxvhW--Po598Tw7nVaQqTJrKVgKy8Zpj5jC3eRpnevtR0yEIJkn4hGChxcey_w,ckrvbf,uIPhc,3,PetChibiCaitlyn,1,7,False
NA1_5205432133,3bQTZkmlS16ghZjjEsuILeNhMyZJXBv6SQnFFy3xQSn7XuZibJkW3fPlI0GuOmnkEQEjzVUO6efBRw,Billionlee,NA1,3,PetChibiOrianna,16,8,False
NA1_5205432133,p7FoV-yXv5UHUYaupIekpkxTOqeziNoPUPXtMJiY2FG3L05TYgBQrQE9eZ6gvWTQA3_UROfP914U-w,Icuhcureamuh,NA1,4,PetStyleTwoJinx,0,6,False
NA1_5205432133,ay1Rcqlcy4DDBHN0mpoDLFKVsGT_MLFfUsuKSyewQD6vtMrb815_0_c9hjjk11PCOc386BiLAdt0mQ,Catnip,Purr,4,PetChibiAhri,0,5,False
NA1_5203025311,6WmBqTYLmt8ZcbTHMmQYqOd7wp4QIljuodNa-pfimL2MXzdPoPSAC0Vz8YE6sHk1nh4u0EdYHtum0Q,Squ1dZy,NA1,1,PetChibiLux,20,7,False
NA1_5203025311,hntyKresWzM8niBTMSrgYulw-62PZDm5CSiktMW3JXQZtbLu3Yt65Bf4zogWIFsGGxueVEExm9CH7A,P3ngu1nMast3r,NA1,1,PetChibiCaitlyn,57,8,False
NA1_5203025311,DqNKF8vPZ9JKsUhKOQ39ijH2p3w660wHowxqnBPnihBgeHyj4Ws7LS9xlHm2lY9claiP_ztgZcDjDQ,PPG Rex,PPG,2,PetScuttleCrab,8,5,False
NA1_5203025311,YYZmpLUGntxc3Bj6CL5swa5-uwQwi502U3iYJI-WQCNncqXGwGgCEBtZqcSGsGJh6lwsQbXah5bWCw,PPG Mirotix,NA1,2,PetChibiMissFortune,3,6,False
NA1_5203025311,oIQqXVOrJayJmsmIbwlUc0oTQq-uA98_mj1g6Ts9D5NzvSZs8wrA6h5jeOalv8UM-rXt8wmiEdNatA,Traceleches,NA1,3,PetChibiCaitlyn,15,3,True
NA1_5203025311,3W8CHyHwbKEWBywcsGvoGNuU4HeT2rw-kBXHboIL3LErk_QkJkezpJJitx5KDQWCW2dsRCTNuFFfdA,Aneema,NA1,3,PetChibiLeeSin,41,4,True
NA1_5203025311,a9N-imGWYq5n-J9tE9l9LoHSkbki1J6W8hPuRbJoc794Bpd0z-gd8JpQJ2T7FV86q55S1hRRETUbWg,Artistically,San,4,PetSpiritFox,0,2,True
NA1_5203025311,CGbMu2I_XTSu-zmmvsd1cYduIgM3e_8oKMmmjsQm3667jBr6rIw6BuBK5g-_5o5lKtioihKFECJ-mg,Solarica,NA1,4,PetChibiYuumi,13,1,True
NA1_5199798976,_78QQQ30xZNVcnD0AWH9JYTwUcRYB9H8oa807K2z3lvrqyC524su0KsURmK1_9SO6Q2mDveRJ-EbyA,Mama LNG DNG,123,,PetChibiMorgana,109,1,True
NA1_5199798976,a6PtTOQZeRhyfHD6WJAY0nV2TKWGRWV3yOV9Jkd7xXFjNeMcK53Xmnnab922JizFUlhKDJiy-CD51g,Vandeavor,NA1,,PetTFTAvatar,5,2,True
NA1_5199798976,mKugmV9k5SvyaxSt2E-jW7ClY21MTqiscrJ9iJZusMwY843ZxIsbz92xxM3azZ1YCjGDeOiScXcgxA,TheSlimeSui,Baron,,PetPoro,3,5,False
NA1_5199798976,HLiO3hWnev51JBHr_UqPRUTn0bWY8zkm4swpUHPI6xYCw7PIjxGgOUwCzc372k6Q8UJ8-cg1xw56Gw,La Baal,NA1,,PetSGShisa,28,7,False
NA1_5199798976,wlzFs8w_89uE2V0kg1iVReansIe2j738eIGXuNttB8CmW_d8Q2W24RnHnqq1ahbFhw1BXYXYJdYUpA,Spiderboy777,Spide,,PetGargoyle,3,8,False
NA1_5199798976,TYbb22f_hCWImKCjFOcL2qCUFlVzctRT3TxtNu5eR2D9ht3GddaoSUN_8vn1mSEH33A7WgmOAOvqEw,MuffinMooner,NA1,,PetRazorBeak,54,3,True
NA1_5199798976,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,StuckStepLaner,NA1,,PetTFTAvatar,4,6,False
NA1_5199798976,PCXHbN-RTBj0B8gQyScgepYr7aWS68gfvlvz1hYypUgqzWlupd3l4kSycO6i_suRio5Y-FmNaJfBpw,Eqiu,NA1,,PetChibiZed,3,4,True
NA1_5199867345,nxLGpH_wit33A87pXKwnDNe7KUHKtiDFC4Ab4GdvPROYrFyQIVaaCtuDqhup-Wki9ueLlR5uwtGgGw,utson,1234,,PetBat,2,2,True
NA1_5199867345,0YWzSjG6WrANSSWy4cA6_yItCyFaBtlFTSJB6P22cWQ8HaHRAWGSGazyk74roqNk9C0VZF5ZQw00-Q,GodslayR33,NA1,,PetGrumpyLion,10,6,False
NA1_5199867345,iCETEt8NQC9rqi1twKBiLyigNELC0y8qkPs0sPVR49lns0VVcLV2V3IaifnkXeL_OtVhSRhPly6zMg,joudi,3006,,PetTFTAvatar,18,8,False
NA1_5199867345,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,StuckStepLaner,NA1,,PetTFTAvatar,31,3,True
NA1_5199867345,vu6xpukk-lFc0rSarxa6lIPIdD0TkPJfKb5bwIvVbva6l1E5lScpviZn-MH57LEWamvcUpxRTeYMWw,ExeIadon,NA1,,PetPiximander,2,7,False
NA1_5199867345,VNDmM-b7aQAAp09810H7J-20ko6biWhmlcNTPavHKlTDFfTZqK4u1ubB9W-JIpBjzkZnRjrBQxSUMw,Active,ˇˇˇ,,PetChibiZed,1,1,True
NA1_5199867345,6ks66OdBK-Jbt-RIXDXWbTtXg9Y6mijqpfwsfq4yfQKvo7ARa2jElXtj2QBXUkA4R8NMxbWVJDMrCA,sandycabbage,101,,PetSpiritFox,13,4,True
NA1_5199867345,x0K7CPqpJcx1FcCP12Bm-hWN2AMveurmErxqqMEHYZ0lJcvaa7tK-6LudK1cFxjj0sc9Zv8V35ngaA,TaeTheSnowQueen,1697,,PetChibiJinx,25,5,False
NA1_5210868545,UZEkyWnirGCcKvYzDZB_zLjuvuD6zU99MD_hlbhIQLn9A7bMOV3AJfEYfPZ6lgn0g8FLtQICEdiAvw,Cealus90,NA1,,PetFairy,3,5,False
NA1_5210868545,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,StuckStepLaner,NA1,,PetTFTAvatar,2,8,False
NA1_5210868545,RDKxywvpcGP6DR7K-SP-G77fToOhHBQI-rbhrYeBTH-cTrA18G06NbxIcPcQvvhwoCnXzpgC3J9TzQ,RickyLee,9517,,PetMiniGolem,20,3,True
NA1_5210868545,F803SYVzBXelKVBfz6Z4sQeB9M7_hpyywgc9KvWWEsMWxN_uAjyN1KM23DCN1yjxXi-Jew9Z-gSuFQ,AlphaNapkin,6949,,PetChibiIrelia,1,1,True
NA1_5210868545,EMWpxpAApxT-6GcP4Pr7kgUA7ZO6Y71ndJOdnrTXDdGX3dUEYW_vZ2IsRxfAXz35tWwaQfkmSlA15w,Pr0gram,NA1,,PetTFTAvatar,4,6,False
NA1_5210868545,qNcDJyWK0gkgGAU8s42dMqbdMv4C6MQU61IbaIsVXA83eAq1KcCulhEfdi8PoDf4O-KA7ZFzVETsSQ,Benadryl enjoyer,Denni,,PetChibiAkali,2,2,True
NA1_5210868545,KDjATr4fmBsCSYR-Euj-j_5OhD164W2qWEQkSGB_8R-lgslbaO-bnMz1ERc3wEt5Ok2aZ2FYHamarg,MsSpanky38,NA1,,PetChibiAkali,3,4,True
NA1_5210868545,ZFUtLXxA4FhsihzjcIpLP5rfQ9OrmmvTHQQjH-KdmpRPPW3qk_vIp2cJwqMNf0soYrHm95lA1T6CYg,Infinitoxicity,NA1,,PetChibiYuumi,5,7,False
NA1_5207341410,DqNKF8vPZ9JKsUhKOQ39ijH2p3w660wHowxqnBPnihBgeHyj4Ws7LS9xlHm2lY9claiP_ztgZcDjDQ,PPG Rex,PPG,1,PetScuttleCrab,78,7,False
NA1_5207341410,YYZmpLUGntxc3Bj6CL5swa5-uwQwi502U3iYJI-WQCNncqXGwGgCEBtZqcSGsGJh6lwsQbXah5bWCw,PPG Mirotix,NA1,1,PetChibiMissFortune,73,8,False
NA1_5207341410,-F0CgrMgllHpV5cJoAw-jvT3s2CR6layNKNO0YSfmimDcvAfhjSIiLMn9NZmpQRRQqE-WHFOrzQi3g,Appleisgreen,NA1,2,PetChibiAnnie,11,4,True
NA1_5207341410,JwmDiQ0TLIibAfbb4-GdepRdWG36Vf_p7bRPWrwESdNF1vYFTftYvdKB7amcv_Vnc3O7FzFxr01JSw,flaming honeybun,5369,2,PetChibiSett,1,3,True
NA1_5207341410,C44z5WALbEFuy1mcU11GdG3MmneS0PwdkPwfMBxN4DXe_7L9dIpsw__vgquxzLVLfwODgvbCHt2GCQ,lilfuncakez,NA1,3,PetChickenEggTart,35,2,True
NA1_5207341410,VImETs6nENQkHPgQqvslllML9CvdJG941wKICg09nY-HNR_kDaiPmO2Ub6n7urWccqlX3C5ICpSOjA,SCHWIFTYBRAH,NA1,3,PetChickenEggTart,32,1,True
NA1_5207341410,z1UviPyh8XUs3YFkoMEZGQ6QlzKuE42m2GJ6MvJmfCPdVqKg9CbmKO3NlbjAAL7e1d7f_Q4bLtPDfA,RealDorsch,NA1,4,PetChibiEkko,13,6,False
NA1_5207341410,ng2umkp5bfKvBURvuwJlC8SaVImIpXjXICzcrjBTVjxG-Bf2fGN-DzvvTTh1nI8fx-mq4ItYX4TyaQ,D0g8reath,Kayle,4,PetChibiMorgana,1,5,False
NA1_5208693497,KuJRKSYvrVql7JMoPovj_xoCyY8QMROuDo9nZfoHW_jl6T5jz3yIsLXZEArvJMHQvYLWDS4yaqax_A,HairyRambutan,NA1,1,PetDuckbill,1,3,True
NA1_5208693497,7BlYSYOO8upI8ikr6YXTeKjfLyScsV7hgBKqjz3D_c0RxPb5PO_dbmKdpIzROJwxeK7EuFbIqXBmRA,ppkawaiidesu,NA1,1,PetDuckbill,2,4,True
NA1_5208693497,DqNKF8vPZ9JKsUhKOQ39ijH2p3w660wHowxqnBPnihBgeHyj4Ws7LS9xlHm2lY9claiP_ztgZcDjDQ,PPG Rex,PPG,2,PetScuttleCrab,4,5,False
NA1_5208693497,YYZmpLUGntxc3Bj6CL5swa5-uwQwi502U3iYJI-WQCNncqXGwGgCEBtZqcSGsGJh6lwsQbXah5bWCw,PPG Mirotix,NA1,2,PetChibiMissFortune,49,6,False
NA1_5208693497,VlG-SvaaEh24BJMezKFDlAKzIr_Kz1YmhcE6yeB4LRUMEbseUArQj4D9mNWhRFQFlFo8EvrhIiW7Uw,CaptainX0,NA1,3,PetChibiYasuo,1,2,True
NA1_5208693497,trBhETSAcKk_83F0yuNCzcC7_nSX7fJ-np4Uz0-flIQnH4PQ__a0v7pZGeKFkQVlabolDFzARbxUfw,Rocade,NA1,3,PetTFTAvatar,1,1,True
NA1_5208693497,p5QHK6fWUKq6SDgd3xcmuNk3CrC_svdmllVYTKVuiUCJRq8bSWJouSYi0fENsyir0ofdkByRg50Y0g,Absolute Rosario,YTL,4,PetChibiOrianna,3,8,False
NA1_5208693497,CK7XK8UAyH7zh1LHv9eGWvOTa6YtWNYgUY_-oV0mGMRizuMIjWvbCGw_j85xO3uKVkpr1yqa95iApg,Draven Da Vinci,NA1,4,PetChibiEzreal,1,7,False
NA1_5199405380,_8Cvkb9Ry3TIJiUNMDn3WV1nn6eYQN9dOjQGxq4ps3ktT94u6h--C4k5qPPLZ7ZhFz-6t5k0cu2o6Q,WolverineJrz,NA1,,PetDSSwordGuy,4,6,False
NA1_5199405380,L_jQkMGYQ395pcSM7Zu0qlDl5bArRv1ZRZUXT2SrYzo6VSUh-LzVzzoD0iA1IrL94xxVTp1bq3Djxg,Juan Wick,2730,,PetPenguKnight,2,2,True
NA1_5199405380,EWaA9sDpoiCv5Ygr_2qFDYb5YJz3YPHl12BkRV2UHjx_SfJIqXLRj2LMVyqcVGTlrHPcI5579Q21LA,1392082114dj,9225,,PetBigKnifeDog,2,5,False
NA1_5199405380,1HvXUAtUq3xJo8CpxO_UMPFl2f7DVw2jG14TZ8_djpd0Jt4DrypfpEPI2J8m7GUci06H0VKf0PtQaQ,Its Papi,NA1,,PetPenguKnight,37,8,False
NA1_5199405380,mVbmGyj95QH6WlVTOW4UNmK-FvGKrsisJTJ8WRbqcmr9AqSNwG_5JJqnI-sxQaLwb8D2BwMXPtmAWA,P00ntangDestr0yr,NA1,,PetTFTAvatar,22,7,False
NA1_5199405380,eS6Zfy4aHC-_xGkfBhuMRpCJ23tWPyXlZ2JE8P-1Bwty4TQ2qdIgDQ387SL6Z-Q3OUAoQDVDSZ3M_A,Mürda,NA1,,PetChibiZed,1,1,True
NA1_5199405380,Seaz9VzIBTUqn37Tg2sUqtNljYzEf7Uxmb-p7szW_U0JNW_o5j9ptihHzN31JI2Tlg81nv7RO1MQpg,EmmyLiew,NA1,,PetPoro,2,3,True
NA1_5199405380,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,StuckStepLaner,NA1,,PetTFTAvatar,4,4,True
NA1_5211537160,08RAghSYZFlow5st8Fc4zEnNVmQxAOULvEa8IdHE_YowGC2KRDobqerKyz3SI0YeqvThCYLg_IYZrg,Get some soup,LBC,,PetBat,3,5,False
NA1_5211537160,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,StuckStepLaner,NA1,,PetTFTAvatar,6,4,True
NA1_5211537160,EWoxxqUMbnuHOJk3jMjpAuU09Tugum5w0GXKeY_fe6_xNAo6ykEUPtObgTHQ39Mgry-8akLPvYC6Hg,B4NT,42069,,PetBat,2,6,False
NA1_5211537160,sYwbo00g7fE8nZxaJ879eA2aKXSE2H-dtImSx0rr2GrBvVPOJOrfw2r6o-mRtFUiLCHqye6rAlniKw,Mangotango117,Mango,,PetChibiYone,0,1,True
NA1_5211537160,eeRWxDCd5LxGPCSEagrm5QLuEzKvq__O5krXNzMvoxx6TKsdH9xpyZ4L51rsNwAwoEBdj_zkvguBcw,sp8ces,5396,,PetChibiIrelia,32,3,True
NA1_5211537160,kcTU6B5XOcAJJlupUUsbejjugmW0eSlI8Z1qy4wXo1rU6wADNzI-XjRsJcmXG1zKzN6A84gZYSdJcA,mahkeemo,NA1,,PetTFTAvatar,14,2,True
NA1_5211537160,oATQoQuubE9O8bFhJOxawK3ZLvxfNWF23DbMd4UvMnv4ucixsqVpLXBT3taKnAzh_d2AHEWZ_LASkA,Where Is My Frog,oops,,PetChibiSett,4,8,False
NA1_5211537160,XOzBMQpJeHdI5HvC_dmOi7j4CIOdIeC3zXkjgUDBxcpco0YjKU-SI3y_8VEA4_h4xSRIHIuXNH3Ytg,bhnoob,NA1,,PetPenguKnight,2,7,False
NA1_5205679446,0Vd3vsVa3A3sujowmJLkccUnoJd5-vOvrSbjaYzNHZX8meCtrJfKsDa_jyQDUQD8LmjMpNup572Bxg,Ðragonlight,NA1,,PetSGShisa,18,6,False
NA1_5205679446,giBCaxYRzpAoBYh46w0dSAcQf8tmR4hrrhog2RDTwAtd6e691XjtvEEZmEa6SEUagdT7eIF0mS62iQ,5 Star NEET,1474,,PetGrumpyLion,12,5,False
NA1_5205679446,J7NJGjFih8C-W7zdAt6bGD-KP_9XipMpj_fnZ2DDO3ztqYWHvf53ShJ0kXDUQwnmAvlPh0VvJ6FW2g,youngestsquire,NA1,,PetTFTAvatar,3,3,True
NA1_5205679446,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,StuckStepLaner,NA1,,PetTFTAvatar,1,1,True
NA1_5205679446,dbNUQQcXYjkQotQYquzozVydyfTLPeSWrlGkD-DpH8Tt3-_SFMKWW2ucWezo8oSlOeYTeNt89zwAtA,Chisly,1911,,PetChibiSett,3,4,True
NA1_5205679446,Mb9Pc8IDBamkUjTJzvjNCel-bikWnOcpGwj-HTTr_pJuJS8tArNI0WzI9cFF8Ta3MR_Psik7t2A0cg,DaZeeMeeuw,Rakku,,PetPenguKnight,10,7,False
NA1_5205679446,ZyYoSpAYRIUqxZA2gx2kDsfL6RFX9XiYDEhnmYDpLfZxwufzSgYz_WviftWydfaRFTHKXLlLbfD00g,LILBOSS1682,NA1,,PetStyleTwoJinx,2,2,True
NA1_5205679446,iwfOWH1WDWM2CPRboOv7QVV1P4CIE677fi7-estLuxdWzMwIHyu3zkq_8ZaicEVrMZnYn5SiMhq-vQ,xSubhuman,NA1,,PetDuckbill,40,8,False
NA1_5193046164,kFr8dGLiU1b4HW_PrFqFiv7UCKlgHuZCa8qoI3nSn7BAjquWB2FNAfLlsSnchkvQMER8LvdrAQfhfQ,MyDadjr,NA1,,PetLeopardGecko,3,6,False
NA1_5193046164,Op6cwk2E7GIycqqmnrlpFGQbWjuQi5C4RkOV9FIAOgiNq24CLvnZ0-Z3pXK0RHTPfvTSs_lrj7ogAw,goggleman,NA1,,PetBaron,2,8,False
NA1_5193046164,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,StuckStepLaner,NA1,,PetTFTAvatar,2,1,True
NA1_5193046164,Vau4qnOKXdRcw_rNoGlIJ0p1PkxP43bmK4Bm3RnRKDyqxqDuIEyiF8Zl5VyCn0pP2X8BrsL05ovevw,Herptyderp,NA1,,PetChibiCaitlyn,3,2,True
NA1_5193046164,AHHOShGI-CHrPiLBhBFOwHOyyWuZkQRfkQ0GyCUicBS14PqRzUUYoYNvFYx8r6YnWE5WzDVr-62MJw,wrightacis,NA1,,PetDSSwordGuy,21,7,False
NA1_5193046164,2OWbp28Ue6U7rpt6sdUjItO7TsY5ttBnKJ4Omq73c3IjIKDLkzqiHCV1AoYo8ZXZ6yeLRUm9SlwdgA,CloudKhatSai,12156,,PetTFTAvatar,15,5,False
NA1_5193046164,EOhfiiiumy7IzJxJsM0fhM-pQlzO2AyheeJc8xRtOOn9oeMmXoGaGahzO3Yc8C7F3ne7jlDpG9uIRQ,twofoursix01,NA1,,PetChibiLeeSin,2,3,True
NA1_5193046164,3ZQL8H36uIxI3KjAR29H5BHvZdaEO_xphQ06uhA4kVvkll4sL9OR-FNTxBSPM1ruMTKVpLPecEwkfw,Executioner9111,NA1,,PetChibiTristana,6,4,True
NA1_5178151063,5Yc1_dDoYgcfr4ZLjGilNUYdfOpgQ1K2iTRaIeoSNHJ41LUiHqqIs2jOkO3XZwTLg44Ug2fGS5KtPQ,targaryenking666,NA1,,PetChibiEkko,13,5,False
NA1_5178151063,ofg-dSNW0OEz0TcA8WTT4Qut2b_ALVczHPlY03BirFvpwYesJyUZyEPk3kKgBuS7j46ySDOIqN1xFw,my boyjk,NA1,,PetChoncc,3,1,True
NA1_5178151063,mXZL4P9BD6m3UBYFT_qL7E_C-xci-8UxFlAEBV_BB__SoEYg9U34-q4JGgNhsKwYCU358I75gkgMUw,DrQifshaAL,NA1,,PetChoncc,2,2,True
NA1_5178151063,oHT8Ss6HNlo9ukixyBO6z-oXuocfD9ifmPi8npjmtFQn6i8EcvS3VZq_6XCxh4kpKqnE4VCUeKo5LA,SenpaiTheFly,BOT,,PetChibiJinx,5,6,False
NA1_5178151063,zMazLF60XZs25U9r8Cw7Vjnlybt85wUmGCIv3nUEtcCWS2tV0-CT-b95zfsgbnSbd2dzUlJo542NqA,Brot34m,NA1,,PetChibiJinx,2,3,True
NA1_5178151063,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,StuckStepLaner,NA1,,PetTFTAvatar,3,4,True
NA1_5178151063,f028dnqMPpUQEC5Qqk3v1fSFzl9bQTBVA2cIRjrkzJ45RhxWTWhSOM-y9Kxs3SdAG8bLvKFvfR7XMw,Smokes,Rito,,PetChoncc,25,8,False
NA1_5178151063,TWKi3z2je0XZy5JE8N8OhwdgekDEDx3xOtSbv-ntxSDvopf2aNRv52TV1Itx_0ghdWbAt1109dISkA,urgirlfrnd,NA1,,PetChibiBlitzcrank,15,7,False
NA1_5194731864,VHtV3WN6c6q8yGDq3928oTvODNDoWtYwfjWrzFCoOP91zR5eMZACDlGvJhNsyxG1t1VJrrGCMEyGwQ,toothless777,NA1,4,PetSGShisa,62,3,True
NA1_5194731864,KqGizPq7wn2WJjLc45aFM5ldgDZ8ONg7bF10PjKZ--4Di0WiH3vdErZnFM_76RLpDC_MeXyYugDsFw,dantesbane,NA1,1,PetRazorBeak,1,6,False
NA1_5194731864,wi3ANsT7ghaWo-9E-SMPtjn7Dr4vuRA_9WT0VOEWhojWbzChF8tRCZLhAYvCfH5ifs2950mriKwxvw,Komyo,NA1,1,PetRazorBeak,11,5,False
NA1_5194731864,q1hfG_yiShrzmAXL_q63LR_N_QGAOyU9vKsswfv49LRnDkDsBaq-2zZI1OPtUUf-EmHMRTvr-X3nzg,MicFister,6006,4,PetChibiJinx,0,4,True
NA1_5194731864,tvCW2-fyWDzvMWRDR24ZewqcY7P-Kqa4vTLlbyh7spolEygzRGW4fkw5nZIVCFfQDYkTgHsQvEgPkw,Torageki,NA1,2,PetChibiAkali,1,8,False
NA1_5194731864,bFQQ12wWLQ8tjPhGpxVmJl1dhLox8NW2mMHOeqn8wfLrKX5XkawKu5qL_KhHkEcU2-zckc1YxE895g,kat,kitsy,2,PetTFTAvatar,1,7,False
NA1_5194731864,DqNKF8vPZ9JKsUhKOQ39ijH2p3w660wHowxqnBPnihBgeHyj4Ws7LS9xlHm2lY9claiP_ztgZcDjDQ,PPG Rex,PPG,3,PetScuttleCrab,1,2,True
NA1_5194731864,YYZmpLUGntxc3Bj6CL5swa5-uwQwi502U3iYJI-WQCNncqXGwGgCEBtZqcSGsGJh6lwsQbXah5bWCw,PPG Mirotix,NA1,3,PetChibiMissFortune,52,1,True
NA1_5178190225,VCdWAxsm8ROqIwaIGrqHR4ayL1UC7iCbbTKWkSWp1TG97y39aLnbkTKj2UEJTx5F1P93lBgQMmFlQg,flameorge,flame,,PetTFTAvatar,2,3,True
NA1_5178190225,xe9F9A96PfyQ0YiQPMKtoNsyLTI9Q-GBLuAsehrmM_nIWkP-TQ4vQ34tOF5VayNjJVHrOwdH0hz4Hw,TheRedDevilTeamX,NA1,,PetChibiOrianna,83,4,True
NA1_5178190225,baJ3_vERDvWhe6gPIX3KfjPnuwEHXaZG3iXR_eU_SshMLAQXHmnlS7ROlOfPyYdya_UFwdS2vWBO7Q,TDS10K HydroKing,NA1,,PetChibiKatarina,0,1,True
NA1_5178190225,w0armaOIG7hxSO0UdcOmTOvGaHughl0WZZYlp_ladnswfna0bSJB3nx7kLgwP9Wd6ZTTU8rPgUn_vw,WakaBlaka,rough,,PetSGShisa,4,8,False
NA1_5178190225,3fkUVpCsvz4YOPV63PZ6_TOOe-MJ4_9SbrIYvYv75NuYRDjlRlfW5uwaOPKaGt_lzwS7Fh_DSiV-zA,AmirHassan,NA1,,PetChibiAhri,17,2,True
NA1_5178190225,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,StuckStepLaner,NA1,,PetTFTAvatar,16,5,False
NA1_5178190225,hMjnasWutsWtfqK-Tw35hsHErsBhIgLu0rB-KQELK_B0wSiG0XflFwQq7YXuvIdchBc92UXHXSzGhA,J4Z3N,NA1,,PetAkaliDragon,22,7,False
NA1_5178190225,R_PYFp4TwDTSyz7H4UOHdLD-X6v0_hUWkXfIYqcvVRiZDto_RarZd2ruIpE495QWw5i06zwNUMa5ng,Pokeshyty,NA1,,PetTFTAvatar,4,6,False
NA1_5198739773,W6kwMH7TwXnnLezQ2FT59Z4mMi8N_llATJ4Hv5BQHIg7Ii_iMETaoLBbmE88yoQSZsPaAa8207jEwQ,CbLyforleire,NA1,,PetPupDragon,1,1,True
